Date,Close,High,Low,Open,Volume,RSI_14,MACD,MACD_Signal,MACD_Hist,Open_Growth,High_Growth,Low_Growth,Close_Growth,Volume_Growth,landmark,ground_truth
2014-03-19,33.00205993652344,33.23736771316702,32.69951953465139,33.17013829376658,35597200,64.81797252458063,0.38449091732305263,0.3177915196670501,0.06669939765600252,0.031625384106836796,-0.008772382548678737,0.018052932284100764,-0.007080011660763552,-0.44434853326132195,-,-
2014-03-20,33.89288330078125,34.16180747188336,32.97685934114313,32.98526181893989,59269800,71.19838344822101,0.48972214545227644,0.3521776448240954,0.13754450062818102,-0.0055735816712416675,0.027813266281917937,0.008481464267322103,0.026992962438442625,0.6650129785488745,-,-
2014-03-21,33.750003814697266,34.40550585346097,33.62394425070676,34.22062255365688,80721800,69.03583747957357,0.5551895914448011,0.3927800341482366,0.16240955729656448,0.037451900230413004,0.007133650108478218,0.019622393475060118,-0.00421561909667012,0.36193812025685923,-,-
2014-03-24,34.035743713378906,34.15339762315924,33.49789543676673,33.90128164422586,46098400,70.93700864077283,0.6229488690666045,0.4388138011319102,0.1841350679346943,-0.009331826413452982,-0.007327554821472515,-0.003748781314892091,0.008466366411407966,-0.42892254632577564,-,-
2014-03-25,33.90129089355469,34.447545001802666,33.5819421900022,34.170215105231684,43193100,68.79652413684849,0.6582119087094895,0.4826934226474261,0.17551848606206344,0.007932840528807272,0.008612536354039468,0.0025090159288998493,-0.0039503417629557225,-0.06302387935373033,-,-
2014-03-26,33.43907165527344,34.21222782481948,33.27939572899365,34.01893878243297,41977500,61.883374016634555,0.641466465960427,0.5144480313100263,0.12701843465040075,-0.0044271399033585235,-0.006831174092983172,-0.009009200816819551,-0.01363426660455358,-0.028143384012724204,-,-
2014-03-27,33.07768630981445,33.59032372152978,33.06087815794198,33.3970347837371,35369200,57.05592756911692,0.5922081973202964,0.5300000645120803,0.06220813280821613,-0.018281111079720525,-0.01817783122672112,-0.006566152006819426,-0.01080727806036419,-0.1574248109106069,-,^
2014-03-28,33.86766815185547,34.15340047337962,33.34662799113338,33.43907127248367,43472700,63.71873363624977,0.6098852198611269,0.5459770955818896,0.06390812427923731,0.0012586892524675264,0.016763064164485364,0.008643141051072112,0.023882620889557726,0.22911176956221802,-,^
2014-03-31,34.447532653808594,34.87612946071313,33.95170321517014,33.97691384915619,46886300,67.68231913835083,0.6630414773368329,0.5693899719328783,0.09365150540395462,0.016084255818285653,0.02116126000094276,0.01814501976624583,0.01712147701911859,0.07852284307162893,-,^
2014-04-01,34.80888748168945,34.951755182845346,34.51475281140889,34.58198542508872,32605000,69.88986871129696,0.7259581157332278,0.6007036006929483,0.1252545150402795,0.017808314746265763,0.0021684092616243156,0.016583839481348006,0.010490006106167682,-0.30459430579934865,^,^
2014-04-02,34.75006103515625,35.01058260807933,34.59879085808188,34.82569612369343,28666700,69.06280695431299,0.7622860433490288,0.6330200892241644,0.1292659541248644,0.007047331019574887,0.0016831036074222983,0.0024348442282688953,-0.001689983529756467,-0.12078822266523537,-,v
2014-04-03,34.4643440246582,34.69965507372361,34.212228020357834,34.69965507372361,30139600,65.0371795172381,0.7592688343091538,0.6582698382411624,0.10099899606799145,-0.003619196857462703,-0.008880958590045562,-0.011172726795848353,-0.008222057803265126,0.05138017281375262,-,v
2014-04-04,33.50629806518555,34.78368933083514,33.313009040267524,34.666035420522306,51409600,53.72813208670883,0.6718269690999321,0.6609812644129164,0.010845704687015734,-0.0009688757173487161,0.0024217605890601845,-0.02628355509484015,-0.02779817769887638,0.7057160678973842,-,^
2014-04-07,33.44746780395508,33.84245149738814,33.397046536421186,33.58192986042595,37559600,53.11733115707488,0.590969225158652,0.6469788565620636,-0.05600963140341153,-0.031272845219980416,-0.027059747012304625,0.0025226630248886828,-0.0017557971076367362,-0.2694049360430737,v,^
2014-04-08,33.46426773071289,33.55671097289164,32.94322779077425,33.405440795840505,35918600,53.280668640750555,0.5222246139470599,0.6220280080390629,-0.099803394092003,-0.005255477136631992,-0.00844325726576134,-0.013588589193119893,0.0005022779857739579,-0.04369056113483638,-,^
2014-04-09,34.01054382324219,34.077773276146296,33.51471418548461,33.55673299427838,27398700,58.360700525274964,0.5059911781973341,0.5988206420707172,-0.09282946387338309,0.004528968779741627,0.015527812117092976,0.017347613850710708,0.016324160950575095,-0.23720022495308835,^,v
2014-04-10,33.07768630981445,34.19540115980295,32.850781068276824,33.98530407013779,45960800,48.635267800529874,0.4130904091946519,0.5616745954955041,-0.14858418630085224,0.012771537560956503,0.003451747938560068,-0.019810197799488782,-0.027428479776034576,0.6774810483709082,-,v
2014-04-11,32.951637268066406,33.43906421012152,32.77515642594088,32.77515642594088,34330200,47.48382323251271,0.3255421291904881,0.514448102234501,-0.1889059730440129,-0.035607968717874416,-0.02211808968541973,-0.002302065274453202,-0.003810697053217016,-0.2530547771144105,-,v
2014-04-14,32.926422119140625,33.11971109198124,32.6911143619134,32.86759517983381,32006600,47.242868944375495,0.2512288252365593,0.46180424683491267,-0.21057542159835335,0.0028203909293862406,-0.009550300694228797,-0.0025642002416489396,-0.0007652168758915945,-0.0676838468753459,v,v
2014-04-15,33.40544891357422,33.58192976107733,32.81717621606889,33.060889694522686,33968700,52.20485682519562,0.2283561083017034,0.41511461912827086,-0.18675851082656747,0.005881005702768061,0.013955999429234422,0.00385615041322529,0.014548401059194527,0.06130298126011513,-,v
2014-04-16,33.95171356201172,33.9685185192382,33.53992158171803,33.665981201721834,30615800,57.15382395772391,0.2514102067802142,0.38237373665865954,-0.13096352987844534,0.01830233586543173,0.011511808907686438,0.02202338680484206,0.01635256121990114,-0.09870557307168071,-,v
2014-04-17,33.62396240234375,33.78363836370861,33.20376790330715,33.62396240234375,36688400,53.569755539801754,0.24046206941202541,0.35399140320933276,-0.11352933379730734,-0.0012481085617648269,-0.005442691161961721,-0.010022494465046994,-0.009653449716737872,0.1983485651199708,-,v
2014-04-21,33.565128326416016,33.74161241509708,33.43907192687689,33.724804253992744,22221200,52.92812227913531,0.22445084382832903,0.328083291333132,-0.103632447504803,0.0029991067216386114,-0.0012439734335031316,0.0070866663161532895,-0.0017497662894018218,-0.3943262720641947,-,-
2014-04-22,33.607147216796875,33.733203604650896,33.472685146255394,33.58193337456316,27056700,53.357803648307296,0.21270052622102043,0.30500673831070974,-0.09230621208968931,-0.004236373867542054,-0.0002492118735387683,0.0010052079032578654,0.0012518614549072993,0.21760750994545752,-,-
2014-04-23,33.355037689208984,33.607156949589246,33.17015429231424,33.607156949589246,24602800,50.38597328963114,0.18095919796075322,0.28019723024071846,-0.09923803227996525,0.0007511055049973514,-0.0037365752905921257,-0.00903814117747892,-0.007501664034782696,-0.09069472626003905,-,^
2014-04-24,33.497894287109375,33.590337557572276,33.02727545831119,33.3970485401628,42381600,52.01681158591976,0.16542439077498727,0.25724266234757226,-0.09181827157258499,-0.006251894789601198,-0.0005004705409088483,-0.004307451594705247,0.004282909203445762,0.7226331962215682,-,^
2014-04-25,33.5399169921875,34.18701675505594,33.405454911969954,33.85926563488999,56876800,52.511310109233214,0.15472030588325225,0.23673819105470828,-0.08201788517145603,0.013840058176737724,0.01776341772275991,0.011450519257518721,0.0012544879602864878,0.3420163467164996,-,^
2014-04-28,34.34669494628906,34.69965996674454,33.69119260150953,33.733211407179866,50610200,60.85260483069402,0.20892907553020734,0.23117636794980811,-0.022247292419600773,-0.003722887231796035,0.01499526019955466,0.008553623660942478,0.024054262098784696,-0.11017849105434907,^,^
2014-04-29,34.044151306152344,34.615615987387066,33.94330554059007,34.53998086175809,29636200,56.82192840362178,0.22488484027939393,0.2299180624157253,-0.005033222136331367,0.023916176993646898,-0.002422040430310246,0.007483051789304751,-0.008808522642712258,-0.41442238916265894,-,^
2014-04-30,33.95171356201172,34.035751171461385,33.75842128978474,33.95171356201172,35458700,55.60994350115694,0.22744905426506534,0.2294242607855933,-0.001975206520527961,-0.01703148887374417,-0.016751538269229926,-0.0054468546259950346,-0.0027152312686355984,0.19646580870691932,-,^
2014-05-01,33.61555099487305,33.918091466759506,33.57353219729521,33.81724571140694,28787400,51.322724753208654,0.20004965468989866,0.2235493395664544,-0.023499684876555738,-0.003960561529808393,-0.0034569445554218925,-0.005476828756369678,-0.00990119590060401,-0.18814282531508486,-,v
2014-05-02,33.355037689208984,33.90129181226013,33.32982704550278,33.87608116855393,43416600,48.220185347661314,0.15552143229524518,0.20994375811221255,-0.054422325816967376,0.0017398063002849184,-0.0004953007015691124,-0.007258847545747904,-0.007749785380694596,0.5081806623731215,-,v
2014-05-05,33.136539459228516,33.31302038479718,33.0272879885209,33.21217459959076,22460900,45.7235765757469,0.10143226612098744,0.18824145971396755,-0.08680919359298012,-0.019598092402123957,-0.01735247820999586,-0.009077126520004142,-0.006550681549706616,-0.4826656163771461,-,v
2014-05-06,32.82558059692383,33.06929085989072,32.73313733594445,33.018869594504274,27112400,42.36203755797013,0.03309295584481475,0.157211758940137,-0.12411880309532225,-0.0058203055782101165,-0.007316344242916051,-0.008906291448413373,-0.009384168274037652,0.20709321532084646,v,v
2014-05-07,33.12811279296875,33.203747885429635,32.3633593940099,32.96003765934695,41744500,46.48427250167095,0.003307255958581834,0.12643085834382597,-0.12312360238524414,-0.0017817670889349602,0.00406591801767342,-0.01129674611203535,0.009216354761849122,0.5396829494991222,-,v
2014-05-08,33.31301498413086,33.531517890122664,32.74995596836195,33.0608989590727,32120400,48.89020480184675,-0.005316775779334648,0.10008133151919385,-0.1053981072985285,0.003060108752550139,0.009871476130465906,0.01194550199951161,0.00558142844772469,-0.230547736827606,-,v
2014-05-09,33.22896957397461,33.4894880161599,33.08610182963533,33.22896957397461,29647600,47.837451456497206,-0.01871738292800984,0.07632158862975312,-0.09503897155776296,0.005083667419629734,-0.0012534438226293743,0.010264009563802468,-0.0025229001396687156,-0.07698534264828583,-,v
2014-05-12,33.590335845947266,33.63235463788153,33.32141173057399,33.397046838387,22782600,52.56684133416294,-0.00017619152897907497,0.06102203259800668,-0.06119822412698576,0.005058154573171825,0.004266013910176447,0.007112046688071638,0.010875036951361938,-0.23155331291571657,-,-
2014-05-13,34.20815658569336,34.27586354481845,33.72575580148637,33.78499777649807,27004800,59.35233526785891,0.06363723614549599,0.06154507330750455,0.0020921628379914417,0.011616324640571385,0.01913362635074356,0.012134662065994561,0.018392812223716914,0.1853256432540622,-,-
2014-05-14,34.055816650390625,34.23354254550105,33.89501426376646,34.10659363273934,18818700,57.18022799284942,0.1007558272492659,0.06938722409585682,0.031368603153409086,0.00951889529100347,-0.0012347172307434207,0.005018670694183047,-0.004453321970773638,-0.3031349982225382,-,-
2014-05-15,33.51416015625,34.19121650562389,33.437991478367636,33.92885700881931,37793200,50.152273295907705,0.08548006488060622,0.07260579225280671,0.012874272627799513,-0.005211210062016303,-0.0012363908824482017,-0.01348348113508191,-0.01590496271756303,1.0082789990807015,-,-
2014-05-16,33.708824157714844,33.717285911341285,33.234885243516054,33.573410272134,29867100,52.415832815718474,0.08806649545072531,0.07569793289239043,0.012368562558334878,-0.010476236691171592,-0.013861179645499044,-0.006074115874542874,0.005808410551160437,-0.20972291311664537,-,-
2014-05-19,33.64111328125,33.70035523504206,33.3956804850004,33.52262937366587,24537400,51.539152398048195,0.08368785694349867,0.07729591770261209,0.006391939240886588,-0.0015125332236586297,-0.0005021363921089428,0.004838146432767143,-0.0020086988542834527,-0.1784471877082141,-,-
2014-05-20,33.581878662109375,33.80191979161867,33.3956877789857,33.581878662109375,21320900,50.73963484825466,0.07457832317370361,0.07675239879683039,-0.002174075623126784,0.001767441562625427,0.003013753293348298,2.184110399205963e-07,-0.0017607805855116565,-0.13108560809213687,-,-
2014-05-21,34.14889907836914,34.14889907836914,33.63264827785704,33.68342524565991,22398700,57.53118149028738,0.11182372652380224,0.08376666434222477,0.02805706218157747,0.0030238505883564137,0.01026507632967344,0.0070955418088571864,0.0168847139841386,0.05055133695106684,-,-
2014-05-22,33.93732833862305,34.1489077004061,33.72574897684,34.09813071978287,20201800,54.51123878280622,0.1228528157041211,0.09158389461460403,0.031268921089517066,0.012311855789559178,2.5248359958318645e-07,0.0027681643804500222,-0.006195536179967487,-0.09808158509199194,-,-
2014-05-23,33.95425796508789,34.16583734488009,33.85270076675227,34.16583734488009,18020000,54.71607931085564,0.1314443194157633,0.09955597957483589,0.0318883398409274,0.0019856403758207186,0.0004957594726753278,0.0037642393056844803,0.0004988497119138291,-0.10800027720302152,-,-
2014-05-27,34.01349639892578,34.072738360836354,33.69189809953833,34.072738360836354,26160600,55.47167421212604,0.14140318662516194,0.1079254209849011,0.03347776564026084,-0.0027249144548681103,-0.0027249144548681103,-0.0047500690808064405,0.0017446540548404776,0.45175360710321866,-,-
2014-05-28,33.86116409301758,34.01350151181397,33.70036491915262,33.97118627958059,25711500,53.02164465387591,0.13544242072959634,0.11342882093384016,0.022013599795756178,-0.0029804496539229675,-0.0017385408943376701,0.0002513013540903497,-0.004478584151466847,-0.017167037453269418,-,-
2014-05-29,34.140445709228516,34.148907463125305,33.77652895121473,33.97964655763084,19888200,56.78974049918047,0.15150767699656598,0.12104459214638533,0.03046308485018065,0.0002490427617283242,0.00398094713254693,0.0022600358258679787,0.00824784450539684,-0.22648620267195618,-,-
2014-05-30,34.648250579833984,34.673642309917625,34.06429244305092,34.23355665367459,34567600,62.65509992373962,0.20287648367002475,0.13741097045111322,0.06546551321891153,0.007472417219322791,0.015366080082032996,0.00851962888939295,0.014873996518100618,0.738095956396255,-,-
2014-06-02,34.52128982543945,34.77518441670031,34.42819438867333,34.65670048934157,18504300,60.44591521147587,0.23068279357735832,0.15606533507636225,0.07461745850099608,0.01236049879209844,0.00292850995794125,0.010682797719365311,-0.003664276039045511,-0.4646923708906606,-,-
2014-06-03,34.09813690185547,34.428200249527116,34.064283423005705,34.360493291827574,18068900,53.65541599487538,0.21608371149716987,0.1680690103605238,0.048014701136646076,-0.008546895501638674,-0.009977924574472219,-0.010570143805954335,-0.012257737927050316,-0.02352966607761442,-,-
2014-06-04,34.12351608276367,34.16583130555323,33.73421086758843,34.03042065555991,23209000,53.98927169277001,0.20420774183161683,0.1752967566547424,0.028910985176874432,-0.00960616698556449,-0.0076207568816347715,-0.009689696134760228,0.0007442981703442708,0.28447221468932815,-,-
2014-06-05,34.87674331665039,34.91059679139613,34.19122820949689,34.35202737187159,31865200,62.60039673518778,0.25266255642841173,0.1907699166094763,0.061892639818935447,0.009450565409309553,0.021798547185411188,0.013547592493042826,0.02207355279742651,0.37296738334266877,-,-
2014-06-06,35.105255126953125,35.25759255959198,34.90214070239836,35.105255126953125,24060500,64.75545967598205,0.30597524724574043,0.21381098273672913,0.0921642645090113,0.02192673366633069,0.009939554178041599,0.020792247898951066,0.006551982455129002,-0.24492863688286903,-,-
2014-06-09,34.927520751953125,35.10524663757109,34.71594139428085,35.029077939671275,15019200,61.773887282442445,0.33007931130779156,0.23706464845094163,0.09301466285684992,-0.0021699653515225847,-0.004320939433496207,-0.005334896495466812,-0.005062899396607423,-0.3757735707902995,-,-
2014-06-10,34.7921028137207,34.83441803071392,34.58052350031053,34.724395883776275,15117700,59.525049233824674,0.33440010361926653,0.2565317394846066,0.07786836413465992,-0.008697975334085006,-0.0077147615469911335,-0.003900740942967218,-0.0038771128129627686,0.006558272078406313,-,-
2014-06-11,34.58052444458008,34.75825029787109,34.50435576053476,34.639766395677086,18040000,56.08936289815426,0.31709646582792317,0.2686446847532699,0.048451781074653255,-0.002437176686455489,-0.002186565389887374,-0.0022026196270592546,-0.006081218208437433,0.19330321411325802,-,-
2014-06-12,34.34355926513672,34.59745382187871,34.09812646129353,34.538211866253725,29818900,52.43876380674362,0.2810226445163977,0.2711202767058955,0.009902367810502188,-0.0029317325141093864,-0.004626138387703427,-0.011773275874516154,-0.0068525617598174104,0.6529323725055431,-,-
2014-06-13,34.89366912841797,35.181417199233735,34.58053256643888,34.78364695263534,26310000,59.094748082528994,0.29344054973902445,0.2755843313125213,0.017856218426503145,0.007106189727830614,0.016878796351936787,0.014147583905906203,0.016017846578868955,-0.11767369017636464,-,-
2014-06-16,35.1221809387207,35.21527639269991,34.732875611576254,34.732875611576254,24205300,61.504712462250964,0.31805448827390137,0.2840783627047973,0.033976125569104065,-0.0014596324855820075,0.0009624169849222763,0.004405456880823833,0.006548804296325317,-0.07999619916381606,-,-
2014-06-17,35.2745246887207,35.469177387175755,34.14045875495723,34.944461277060135,22518600,63.0669511431161,0.3458671382567928,0.2964361178151964,0.04943102044159642,0.006091798094983059,0.007209967391551553,-0.017056372275193188,0.004337536734003056,-0.06968308593572481,-,-
2014-06-18,35.2491340637207,35.32530278708449,34.85136370521584,35.215280580348825,27097000,62.61088994003192,0.36169070718063523,0.3094870356882842,0.052203671492351056,0.007749992227422675,-0.004056327512779734,0.020822946620639105,-0.0007198006273382296,0.20331636957892596,-,-
2014-06-19,35.13064956665039,35.350693997000434,34.97831533668374,35.18142979560335,19828200,60.41534967033897,0.3605145040677229,0.3196925293641719,0.04082197470355098,-0.0009612527342566235,0.0007187825131742542,0.003642658937013321,-0.003361344901583241,-0.26825109790751744,-,-
2014-06-20,35.2745246887207,35.40147364479603,35.020630005016116,35.07987199026565,47764900,62.15097158484797,0.3669617677305297,0.3291463770374435,0.037815390693086204,-0.002886687832976853,0.0014364540565994233,0.001209740032505069,0.004095430168387537,1.4089377754914718,-,-
2014-06-23,35.53687286376953,35.545334618162805,35.282975033740925,35.316828508204075,18743900,65.15144709523292,0.38875920174111656,0.3410689419781781,0.04769025976293845,0.006754771454245301,0.004063700138876136,0.00749115674638734,0.007437327004797822,-0.6075800430860319,-,-
2014-06-24,35.33374786376953,35.494546991209,35.17294873633006,35.40145479855099,26509100,61.11191329962146,0.38520295543327165,0.3498957446691968,0.03530721076407484,0.0023962029978785715,-0.0014288127401071993,-0.0031183962606793347,-0.005715894045564385,0.4142787786960025,-,-
2014-06-25,35.570716857910156,35.58764359216671,35.08831623115414,35.29143381378825,20049100,63.92225660106882,0.39693045480520084,0.35930268669639764,0.037627768108803195,-0.003107809704115394,0.002622842347608012,-0.0024061816883867992,0.00670659096380799,-0.24368990271265334,-,-
2014-06-26,35.30836868286133,35.49455634569086,35.06293582226195,35.48609459083528,23604400,58.85151315408788,0.38066718302939506,0.36357558596299716,0.0170915970663979,0.005515808115763576,-0.0026157181841715005,-0.0007233293477233449,-0.007375397468001532,0.17732965569526815,-,-
2014-06-27,35.756919860839844,35.79077334086047,35.13064339424045,35.21527709429202,74640000,64.09576832309102,0.3993690762286377,0.3707342840161253,0.028634792212512417,-0.007631651204954015,0.008345420415589055,0.001931029743821755,0.012703820502368401,2.1621223161783396,-,-
2014-06-30,35.291439056396484,35.72305954450088,35.291439056396484,35.68920607095879,30793100,56.10471926229061,0.3723379702470524,0.3710550212623107,0.001282948984741683,0.013458050476155003,-0.0018919344299913599,0.00457707706493049,-0.013017922300213036,-0.5874450696677385,-,-
2014-07-01,35.435306549072266,35.6722776024716,35.28296916776001,35.426844796085796,26917000,57.85367853546295,0.3583931946601524,0.36852265594187905,-0.010129461281726648,-0.007351277984479543,-0.0014215451497376907,-0.00023999839232802245,0.004076555009442373,-0.1258756020017472,-,-
2014-07-02,35.46071243286133,35.46071243286133,35.14757256369425,35.316836747051575,20208100,58.17063488348002,0.34541022793951015,0.36390017034140526,-0.01848994240189511,-0.003105217234766977,-0.005930800717799278,-0.003837449264034176,0.0007169652604495091,-0.24924397221087047,-,-
2014-07-03,35.376075744628906,35.53687815806274,35.172961324480006,35.46917119904944,15969300,56.642398785568155,0.324550444376996,0.35603022514852345,-0.031479780771527466,0.004313366258958284,0.002147890439190059,0.0007223474889979098,-0.0023867734860845147,-0.20975747348835372,-,-
2014-07-07,35.53687286376953,35.64689181310724,35.2999017709725,35.33375524543565,21952400,58.85405672418873,0.31733584915972557,0.3482913499507639,-0.030955500791038315,-0.0038178493896531274,0.0030957602565755415,0.0036090349436725955,0.0045453633778200775,0.374662633928851,-,-
2014-07-08,35.3591423034668,35.54533317702022,35.215269885499076,35.43531100369821,31218200,55.48508403823242,0.2938890891316177,0.33741089778693467,-0.04352180865531696,0.0028741852530855816,-0.0028490179906702773,-0.0023975105093072546,-0.005001299945103899,0.42208596782128605,-,-
2014-07-09,35.26603698730469,35.536861467716164,35.1475530931244,35.528396487592445,18445900,53.749318347335716,0.26474275233164235,0.32287726869587624,-0.05813451636423389,0.002626913134317288,-0.0002383353466364202,-0.0019229383331393901,-0.002633132765581303,-0.4091299306173962,-,-
2014-07-10,35.282958984375,35.5453184494559,34.74131655312473,35.01213776874987,21854700,54.03079582887743,0.2402401947494397,0.3063498539065889,-0.06610965915714923,-0.014530875859338876,0.00023797773327327576,-0.011558031904051247,0.0004798383520212557,0.1847998742267929,-,-
2014-07-11,35.62150192260742,35.62150192260742,35.10524775687552,35.291438630666015,24083000,59.35960606361847,0.24531152852836868,0.2941421888309449,-0.04883066030257621,0.007977258165750678,0.002143277271797528,0.010475458038393004,0.009595083518430192,0.10195976151582964,-,-
2014-07-14,35.66380310058594,35.92616257135228,35.57917267953544,35.73151002018123,21881100,59.98380418162066,0.24986367570355839,0.2852864862054676,-0.03542281050190921,0.012469635883101127,0.008552717664930931,0.013500116163319253,0.0011875180914724393,-0.09142963916455593,-,-
2014-07-15,35.92617416381836,35.943100899179015,35.570719178133984,35.82461698009911,28748700,63.707153126339236,0.2715126088684343,0.28253171073806094,-0.011019101869626624,0.002605738180818218,0.00047147612253595206,-0.00023759690753899498,0.007356788688307692,0.3138599064946461,-,-
2014-07-16,37.30565643310547,37.500308963641324,35.95154724074176,35.97693571867675,63318000,76.23016850041523,0.3954240325861065,0.3051101751076701,0.0903138574784364,0.004251789730571387,0.04332425487801683,0.010706223304078666,0.03839769475583066,1.2024648071043211,-,-
2014-07-17,37.686519622802734,38.685174594169936,37.44955174093433,38.465133450784315,82180300,78.4419162451847,0.51838162433409,0.34776446495295404,0.17061715938113592,0.06916091330190377,0.03159615649240144,0.041667316573651414,0.010209261171431505,0.2978979121260936,-,-
2014-07-18,37.82192611694336,37.94887502729374,37.44954759686442,37.78807587216883,43407500,79.18352006666746,0.6196100946169807,0.4021335908857594,0.2174765037312213,-0.017601851803836,-0.019033119912225005,-1.1065739691229481e-07,0.003592968931487528,-0.4718016361585441,-,-
2014-07-21,37.94886016845703,38.21968139128283,37.42414445278748,37.71189240559536,37604400,79.88218033579386,0.7019848592657283,0.4621038445617532,0.2398810147039751,-0.002016071599707625,0.007136084107745688,-0.0006783297985438752,0.003356096966643074,-0.1336888786500029,-,-
